Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
294,Jorge\Jorge,br BRA,FW,pt Porto,22,1996,1,0,18,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
295,Dušan Jovančić\Dusan-Jovancic,rs SRB,MF,rs Red Star,27,1990,5,2,268,3.0,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.10,0.05,0.06,0.11,0.05,0.11,Matches
296,Dejan Joveljić\Dejan-Joveljic,rs SRB,FW,rs Red Star,18,1999,2,0,50,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17,0.21,0.05,0.26,0.21,0.26,Matches
297,Stevan Jovetić\Stevan-Jovetic,me MNE,FW,fr Monaco,28,1989,1,1,11,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
298,Branko Jovičić\Branko-Jovicic,rs SRB,MF,rs Red Star,25,1993,4,3,237,2.6,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
299,Juanfran\Juanfran,es ESP,DF,es Atlético Madrid,33,1985,5,5,450,5.0,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.05,0.05,0.00,0.05,Matches
300,Vinicius Júnior\Vinicius-Junior,br BRA,FW,es Real Madrid,18,2000,4,3,233,2.6,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.77,0.00,0.77,0.23,0.23,0.23,0.46,0.22,0.24,0.45,0.22,0.45,Matches
301,Ozan Kabak\Ozan-Kabak,tr TUR,DF,tr Galatasaray,18,2000,4,4,360,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.03,0.00,0.03,0.03,0.03,Matches
302,Pavel Kadeřábek\Pavel-Kaderabek,cz CZE,DF,de Hoffenheim,26,1992,6,6,540,6.0,0.17,0.00,0.17,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,0.12,0.12,0.23,0.35,0.11,0.23,0.34,0.11,0.34,Matches
303,Shinji Kagawa\Shinji-Kagawa,jp JPN,MF,de Dortmund,29,1989,1,0,29,0.3,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.67,0.00,0.58,0.58,0.00,0.58,Matches
304,Nikola Kalinić\Nikola-Kalinic,hr CRO,FW,es Atlético Madrid,30,1988,3,1,111,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.20,0.20,0.00,0.20,Matches
305,Harry Kane\Harry-Kane,eng ENG,FW,eng Tottenham,25,1993,9,9,776,8.6,0.58,0.12,0.58,0.00,0.00,0.12,0.00,0.58,0.12,0.70,0.58,0.70,0.33,0.33,0.14,0.47,0.32,0.14,0.46,0.32,0.46,Matches
306,Rick Karsdorp\Rick-Karsdorp,nl NED,DF,it Roma,23,1995,2,1,76,0.8,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
307,Olarenwaju Kayode\Olarenwaju-Kayode,ng NGA,FWMF,ua Shakhtar,25,1993,3,0,44,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.40,0.00,0.40,0.47,0.00,0.47,0.47,0.47,Matches
308,Moise Kean\Moise-Kean,it ITA,FW,it Juventus,18,2000,3,0,69,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.03,0.00,1.03,1.03,1.03,Matches
309,Thilo Kehrer\Thilo-Kehrer,de GER,DF,fr Paris S-G,21,1996,7,5,488,5.4,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.06,0.02,0.03,0.05,0.02,0.05,Matches
310,Naby Keïta\Naby-Keita,gn GUI,MF,eng Liverpool,23,1995,6,4,243,2.7,0.37,0.00,0.37,0.00,0.00,0.37,0.00,0.37,0.00,0.37,0.37,0.37,0.11,0.11,0.07,0.19,0.12,0.09,0.20,0.12,0.20,Matches
311,Sami Khedira\Sami-Khedira,de GER,MF,it Juventus,31,1987,4,2,104,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.92,0.00,0.92,0.93,0.00,0.93,0.93,0.93,Matches
312,Davit Khocholava\Davit-Khocholava,ge GEO,DF,ua Shakhtar,25,1993,3,3,225,2.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,0.02,0.00,0.02,0.02,0.02,Matches
313,Khetag Khosonov\Khetag-Khosonov,ru RUS,MF,ru CSKA Moscow,20,1998,2,0,49,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.05,0.05,0.10,0.05,0.10,Matches
314,Joshua Kimmich\Joshua-Kimmich,de GER,DFMF,de Bayern Munich,23,1995,7,7,630,7.0,0.00,0.29,0.00,0.00,0.00,0.43,0.00,0.00,0.29,0.29,0.00,0.29,0.07,0.07,0.21,0.27,0.07,0.21,0.28,0.07,0.28,Matches
315,Presnel Kimpembe\Presnel-Kimpembe,fr FRA,DF,fr Paris S-G,22,1995,8,7,648,7.2,0.14,0.00,0.14,0.00,0.00,0.14,0.00,0.14,0.00,0.14,0.14,0.14,0.06,0.06,0.00,0.06,0.05,0.00,0.05,0.05,0.05,Matches
316,Viktor Klonaridis\Viktor-Klonaridis,be BEL,MFFW,gr AEK Athens,26,1992,5,4,316,3.5,0.57,0.00,0.57,0.00,0.00,0.00,0.00,0.57,0.00,0.57,0.57,0.57,0.63,0.63,0.03,0.66,0.64,0.02,0.66,0.64,0.66,Matches
317,Justin Kluivert\Justin-Kluivert,nl NED,FW,it Roma,19,1999,5,3,319,3.5,0.29,0.00,0.29,0.00,0.00,0.29,0.00,0.28,0.00,0.28,0.28,0.28,0.37,0.37,0.23,0.60,0.36,0.23,0.59,0.36,0.59,Matches
318,Koke\Koke,es ESP,MFFW,es Atlético Madrid,26,1992,7,7,561,6.2,0.32,0.16,0.32,0.00,0.00,0.00,0.00,0.32,0.16,0.48,0.32,0.48,0.06,0.06,0.15,0.21,0.07,0.14,0.21,0.07,0.21,Matches
319,Daniel Kolář\Daniel-Kolar,cz CZE,MF,cz Viktoria Plzeň,32,1985,2,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.40,0.50,0.15,0.39,0.54,0.15,0.54,Matches
320,Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,it Roma,32,1985,8,7,661,7.3,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,0.05,0.05,0.10,0.15,0.06,0.10,0.16,0.06,0.16,Matches
321,Vincent Kompany\Vincent-Kompany,be BEL,DF,eng Manchester City,32,1986,4,2,207,2.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.02,0.02,0.00,0.02,Matches
322,Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,es Valencia,25,1993,5,5,406,4.5,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.03,0.03,0.00,0.03,Matches
323,Yevhen Konoplyanka\Yevhen-Konoplyanka,ua UKR,FWMF,de Schalke 04,28,1989,6,5,462,5.1,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.19,0.24,0.24,0.18,0.41,0.23,0.18,0.41,0.23,0.41,Matches
324,Jan Kopic\Jan-Kopic,cz CZE,FWMF,cz Viktoria Plzeň,28,1990,4,3,295,3.3,0.00,0.61,0.00,0.00,0.00,0.30,0.00,0.00,0.61,0.61,0.00,0.61,0.06,0.06,0.30,0.33,0.05,0.30,0.35,0.05,0.35,Matches
325,Kalidou Koulibaly\Kalidou-Koulibaly,sn SEN,DF,it Napoli,27,1991,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.03,0.00,0.03,0.03,0.03,Matches
326,Viktor Kovalenko\Viktor-Kovalenko,ua UKR,MFFW,ua Shakhtar,22,1996,6,4,367,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.01,0.05,0.06,0.01,0.06,Matches
327,Jan Kovařík\Jan-Kovarik,cz CZE,FWDF,cz Viktoria Plzeň,30,1988,4,4,360,4.0,0.25,0.00,0.25,0.00,0.00,0.25,0.00,0.25,0.00,0.25,0.25,0.25,0.25,0.25,0.15,0.40,0.26,0.15,0.40,0.26,0.40,Matches
328,Matúš Kozáčik\Matus-Kozacik,sk SVK,GK,cz Viktoria Plzeň,34,1983,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
329,Andrej Kramarić\Andrej-Kramaric,hr CRO,MFFW,de Hoffenheim,27,1991,6,5,481,5.3,0.94,0.19,0.75,0.19,0.19,0.00,0.00,0.94,0.19,1.12,0.75,0.94,0.38,0.25,0.19,0.43,0.38,0.19,0.58,0.24,0.43,Matches
330,Michal Krmenčík\Michal-Krmencik,cz CZE,FW,cz Viktoria Plzeň,25,1993,3,3,240,2.7,0.74,0.00,0.74,0.00,0.00,0.00,0.00,0.75,0.00,0.75,0.75,0.75,0.52,0.52,0.11,0.63,0.52,0.11,0.63,0.52,0.63,Matches
331,Toni Kroos\Toni-Kroos,de GER,MF,es Real Madrid,28,1990,8,7,645,7.2,0.14,0.14,0.14,0.00,0.00,0.14,0.00,0.14,0.14,0.28,0.14,0.28,0.06,0.06,0.35,0.40,0.06,0.34,0.40,0.06,0.40,Matches
332,Nenad Krstičić\Nenad-Krsticic,rs SRB,MF,rs Red Star,28,1990,5,5,432,4.8,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.02,0.00,0.03,0.02,0.03,Matches
333,Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MFDF,ru Loko Moscow,28,1990,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.05,0.17,0.12,0.06,0.17,0.12,0.17,Matches
334,Serhiy Kryvtsov\Serhiy-Kryvtsov,ua UKR,DF,ua Shakhtar,27,1991,5,5,450,5.0,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
335,Konstantin Kuchayev\Konstantin-Kuchayev,ru RUS,MF,ru CSKA Moscow,20,1998,2,0,21,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.24,0.24,0.00,0.24,Matches
336,Ahmed Kutucu\Ahmed-Kutucu,tr TUR,FW,de Schalke 04,18,2000,1,0,19,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,0.26,0.00,0.26,0.26,0.26,Matches
337,Solomon Kvirkvelia\Solomon-Kvirkvelia,ge GEO,DF,ru Loko Moscow,26,1992,5,5,435,4.8,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.08,0.04,0.05,0.09,0.04,0.09,Matches
338,Georgii Kyrnats\Georgii-Kyrnats,ru RUS,GK,ru CSKA Moscow,20,1998,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
339,Zakaria Labyad\Zakaria-Labyad,ma MAR,MF,nl Ajax,25,1993,1,0,5,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
340,Adam Lallana\Adam-Lallana,eng ENG,MFFW,eng Liverpool,30,1988,3,1,105,1.2,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.17,0.50,0.34,0.15,0.49,0.34,0.49,Matches
341,Vassilis Lambropoulos\Vassilis-Lambropoulos,gr GRE,DF,gr AEK Athens,28,1990,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.02,0.01,0.03,0.02,0.03,Matches
342,Érik Lamela\Erik-Lamela,ar ARG,FWMF,eng Tottenham,26,1992,9,3,335,3.7,0.27,0.54,0.27,0.00,0.00,0.54,0.00,0.27,0.54,0.81,0.27,0.81,0.16,0.16,0.08,0.24,0.16,0.08,0.24,0.16,0.24,Matches
343,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,eng Manchester City,24,1994,10,10,881,9.8,0.20,0.00,0.20,0.00,0.00,0.10,0.00,0.20,0.00,0.20,0.20,0.20,0.07,0.07,0.04,0.11,0.07,0.04,0.11,0.07,0.11,Matches
344,Toni Lato\Toni-Lato,es ESP,DF,es Valencia,20,1997,1,1,50,0.6,0.00,0.00,0.00,0.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
345,Sandro Lauper\Sandro-Lauper,ch SUI,DFMF,ch Young Boys,21,1996,5,4,405,4.5,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
346,Diogo Leite\Diogo-Leite,pt POR,DF,pt Porto,19,1999,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,0.10,0.00,0.10,0.10,0.10,Matches
347,Cristian Lema\Cristian-Lema,ar ARG,DF,pt Benfica,27,1990,1,0,46,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
348,Thomas Lemar\Thomas-Lemar,fr FRA,MFFW,es Atlético Madrid,22,1995,7,5,409,4.5,0.00,0.22,0.00,0.00,0.00,0.22,0.00,0.00,0.22,0.22,0.00,0.22,0.09,0.09,0.04,0.16,0.10,0.05,0.15,0.10,0.15,Matches
349,Clément Lenglet\Clement-Lenglet,fr FRA,DF,es Barcelona,23,1995,12,11,1001,11.1,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,0.09,0.00,0.09,0.09,0.09,Matches
350,Karlo Letica\Karlo-Letica,hr CRO,GK,be Club Brugge,21,1997,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
351,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,de Bayern Munich,29,1988,8,8,712,7.9,1.01,0.00,0.76,0.25,0.25,0.00,0.00,1.01,0.00,1.01,0.76,0.76,0.71,0.52,0.05,0.57,0.71,0.06,0.76,0.51,0.57,Matches
352,Matthijs de Ligt\Matthijs-de-Ligt,nl NED,DF,nl Ajax,18,1999,11,11,990,11.0,0.18,0.00,0.18,0.00,0.00,0.18,0.00,0.18,0.00,0.18,0.18,0.18,0.06,0.06,0.05,0.12,0.06,0.05,0.11,0.06,0.11,Matches
353,David Limberský\David-Limbersky,cz CZE,DF,cz Viktoria Plzeň,34,1983,6,6,495,5.5,0.00,0.18,0.00,0.00,0.00,0.55,0.00,0.00,0.18,0.18,0.00,0.18,0.04,0.04,0.02,0.05,0.03,0.02,0.05,0.03,0.05,Matches
354,Victor Lindelöf\Victor-Lindelof,se SWE,DF,eng Manchester Utd,24,1994,7,7,630,7.0,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.01,Matches
355,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,eng Manchester Utd,25,1992,6,4,294,3.3,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.12,0.15,0.04,0.13,0.17,0.04,0.17,Matches
356,Martin Linnes\Martin-Linnes,no NOR,DF,tr Galatasaray,26,1991,5,5,402,4.5,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
357,Marko Livaja\Marko-Livaja,hr CRO,FWMF,gr AEK Athens,24,1993,1,1,66,0.7,0.00,0.00,0.00,0.00,0.00,1.43,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
358,Fernando Llorente\Fernando-Llorente,es ESP,FW,eng Tottenham,33,1985,9,1,241,2.7,0.74,0.37,0.74,0.00,0.00,0.00,0.00,0.75,0.37,1.12,0.75,1.12,0.74,0.74,0.04,0.78,0.74,0.05,0.79,0.74,0.79,Matches
359,Marcos Llorente\Marcos-Llorente,es ESP,MF,es Real Madrid,23,1995,2,2,147,1.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,0.07,0.00,0.07,0.07,0.07,Matches
360,Hugo Lloris\Hugo-Lloris,fr FRA,GK,eng Tottenham,31,1986,11,11,978,10.9,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
361,Anthony Lopes\Anthony-Lopes,pt POR,GK,fr Lyon,27,1990,8,8,663,7.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
362,Adrián López\Adrian-Lopez,es ESP,FW,pt Porto,30,1988,4,1,121,1.3,0.77,0.00,0.77,0.00,0.00,0.00,0.00,0.74,0.00,0.74,0.74,0.74,0.08,0.08,0.23,0.31,0.10,0.19,0.29,0.10,0.29,Matches
363,Dejan Lovren\Dejan-Lovren,hr CRO,DF,eng Liverpool,29,1989,3,2,181,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
364,Hirving Lozano\Hirving-Lozano,mx MEX,FW,nl PSV Eindhoven,23,1995,6,6,539,6.0,0.33,0.17,0.33,0.00,0.00,0.17,0.00,0.33,0.17,0.50,0.33,0.50,0.33,0.33,0.18,0.50,0.33,0.18,0.51,0.33,0.51,Matches
365,José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,es Valencia,23,1995,5,5,450,5.0,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.06,0.08,0.02,0.06,0.08,0.02,0.08,Matches
366,Filipe Luís\Filipe-Luis,br BRA,DF,es Atlético Madrid,32,1985,5,4,405,4.5,0.00,0.22,0.00,0.00,0.00,0.44,0.00,0.00,0.22,0.22,0.00,0.22,0.07,0.07,0.11,0.18,0.07,0.10,0.17,0.07,0.17,Matches
367,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,eng Manchester Utd,25,1993,9,6,547,6.1,0.33,0.16,0.33,0.00,0.00,0.16,0.00,0.33,0.16,0.49,0.33,0.49,0.31,0.31,0.05,0.38,0.32,0.06,0.37,0.32,0.37,Matches
368,Mikhail Lysov\Mikhail-Lysov,ru RUS,FW,ru Loko Moscow,20,1998,1,0,10,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
369,Lisandro Magallán\Lisandro-Magallan,ar ARG,DF,nl Ajax,24,1993,2,0,10,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
370,Hörður Magnússon\Hordur-Magnusson,is ISL,DFMF,ru CSKA Moscow,25,1993,3,3,235,2.6,0.00,0.00,0.00,0.00,0.00,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,0.05,0.00,0.05,0.05,0.05,Matches
371,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,eng Manchester City,27,1991,6,4,389,4.3,0.23,0.93,0.23,0.00,0.00,0.23,0.00,0.23,0.93,1.16,0.23,1.16,0.28,0.28,0.42,0.72,0.28,0.43,0.71,0.28,0.71,Matches
372,Maicon\Maicon,br BRA,DF,tr Galatasaray,29,1988,4,3,288,3.2,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,0.13,0.00,0.13,0.13,0.13,Matches
373,Nikola Maksimović\Nikola-Maksimovic,rs SRB,DF,it Napoli,26,1991,5,5,435,4.8,0.00,0.21,0.00,0.00,0.00,0.21,0.00,0.00,0.21,0.21,0.00,0.21,0.02,0.02,0.17,0.19,0.01,0.17,0.18,0.01,0.18,Matches
374,Malcom\Malcom,br BRA,FW,es Barcelona,21,1997,3,0,42,0.5,2.00,0.00,2.00,0.00,0.00,0.00,0.00,2.14,0.00,2.14,2.14,2.14,0.80,0.80,0.00,0.80,0.77,0.00,0.77,0.77,0.77,Matches
375,Donyell Malen\Donyell-Malen,nl NED,FWMF,nl PSV Eindhoven,19,1999,6,1,177,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.15,0.40,0.23,0.16,0.39,0.23,0.39,Matches
376,Mario Mandžukić\Mario-Mandzukic,hr CRO,FW,it Juventus,32,1986,8,7,576,6.4,0.16,0.00,0.16,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,0.31,0.31,0.05,0.36,0.31,0.05,0.36,0.31,0.36,Matches
377,Sadio Mané\Sadio-Mane,sn SEN,FW,eng Liverpool,26,1992,13,13,1148,12.8,0.31,0.08,0.31,0.00,0.08,0.16,0.00,0.31,0.08,0.39,0.31,0.39,0.52,0.45,0.12,0.57,0.52,0.12,0.64,0.45,0.57,Matches
378,Kostas Manolas\Kostas-Manolas,gr GRE,DF,it Roma,27,1991,7,7,660,7.3,0.14,0.00,0.14,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,0.05,0.05,0.00,0.05,0.06,0.00,0.06,0.06,0.06,Matches
379,Petros Mantalos\Petros-Mantalos,gr GRE,FWMF,gr AEK Athens,26,1991,6,5,433,4.8,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.15,0.21,0.06,0.14,0.20,0.06,0.20,Matches
380,Fernando Marçal\Fernando-Marcal,br BRA,DF,fr Lyon,29,1989,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
381,Iván Marcano\Ivan-Marcano,es ESP,DF,it Roma,31,1987,2,2,166,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
382,Marcelo\Marcelo,br BRA,DF,es Real Madrid,30,1988,4,4,343,3.8,0.26,0.26,0.26,0.00,0.00,0.00,0.00,0.26,0.26,0.52,0.26,0.52,0.13,0.13,0.24,0.34,0.13,0.22,0.35,0.13,0.35,Matches
383,Marcelo\Marcelo,br BRA,DF,fr Lyon,31,1987,8,8,720,8.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.01,0.01,0.01,Matches
384,Moussa Marega\Moussa-Marega,ml MLI,FWMF,pt Porto,27,1991,9,9,840,9.3,0.65,0.22,0.43,0.22,0.22,0.11,0.00,0.64,0.21,0.86,0.43,0.64,0.56,0.40,0.16,0.56,0.56,0.16,0.72,0.40,0.56,Matches
385,José María Giménez\Jose-Maria-Gimenez,uy URU,DF,es Atlético Madrid,23,1995,5,5,360,4.0,0.50,0.00,0.50,0.00,0.00,0.75,0.00,0.50,0.00,0.50,0.50,0.50,0.07,0.07,0.00,0.07,0.07,0.01,0.08,0.07,0.08,Matches
386,Mariano\Mariano,br BRA,DF,tr Galatasaray,32,1986,3,2,183,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
387,Mariano\Mariano,do DOM,FW,es Real Madrid,24,1993,5,0,78,0.9,1.11,0.00,1.11,0.00,0.00,0.00,0.00,1.15,0.00,1.15,1.15,1.15,0.33,0.33,0.11,0.44,0.30,0.15,0.46,0.30,0.46,Matches
388,Marko Marin\Marko-Marin,de GER,MFFW,rs Red Star,29,1989,5,5,414,4.6,0.22,0.43,0.22,0.00,0.00,0.22,0.00,0.22,0.43,0.65,0.22,0.65,0.09,0.09,0.17,0.26,0.09,0.16,0.26,0.09,0.26,Matches
389,Guilherme Marinato\Guilherme-Marinato,ru RUS,GK,ru Loko Moscow,32,1985,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
390,Marlos\Marlos,ua UKR,FWMF,ua Shakhtar,30,1988,3,3,265,2.9,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.00,0.34,0.10,0.10,0.14,0.24,0.10,0.13,0.23,0.10,0.23,Matches
391,Marquinhos\Marquinhos,br BRA,MFDF,fr Paris S-G,24,1994,7,7,630,7.0,0.14,0.00,0.14,0.00,0.00,0.29,0.00,0.14,0.00,0.14,0.14,0.14,0.06,0.06,0.03,0.09,0.06,0.02,0.09,0.06,0.09,Matches
