Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
275,Klaas-Jan Huntelaar\Klaas-Jan-Huntelaar,nl NED,FW,nl Ajax,34,1983,1.1,21.8,0.00,0.00,2.73,19.1,7.27,21.8,0.00,0.00,,0.00,0.00,15.5,31.8,1.82,0.00,0.00,0.00,1.82,0.91,39.1,15.5,39.5,7.27,Matches
276,Elseid Hysaj\Elseid-Hysaj,al ALB,DF,it Napoli,24,1994,1.7,85.3,2.35,18.8,51.8,20.0,0.00,78.2,1.76,1.76,100.0,1.76,0.00,66.5,258.2,141.8,4.12,0.59,0.00,0.59,0.59,67.6,61.8,91.3,1.18,Matches
277,Mauro Icardi\Mauro-Icardi,ar ARG,FW,it Inter,25,1993,6.0,23.2,1.83,3.00,9.33,11.7,5.50,21.3,0.17,0.67,25.0,0.17,0.00,11.8,44.5,11.0,0.83,0.33,0.00,1.00,0.33,34.8,16.2,46.4,7.67,Matches
278,Brian Idowu\Brian-Idowu,ng NGA,DF,ru Loko Moscow,26,1992,3.0,62.7,1.67,17.3,30.3,18.7,1.00,52.7,0.00,0.00,,0.00,0.00,34.0,122.7,43.3,2.33,1.33,0.00,0.00,0.33,30.7,27.0,88.0,1.67,Matches
279,Vladislav Ignatyev\Vladislav-Ignatyev,ru RUS,DF,ru Loko Moscow,31,1987,5.8,58.3,3.79,15.5,25.9,20.5,1.55,52.4,0.52,1.55,33.3,0.69,0.00,35.2,182.1,104.3,4.14,1.21,0.00,0.69,0.86,33.8,31.4,92.9,2.76,Matches
280,Selçuk İnan\Selcuk-Inan,tr TUR,MFFW,tr Galatasaray,33,1985,1.2,76.7,2.50,12.5,55.8,11.7,3.33,74.2,0.00,0.00,,0.00,0.00,63.3,360.8,181.7,8.33,1.67,0.83,0.00,0.83,65.0,64.2,98.7,1.67,Matches
281,Lorenzo Insigne\Lorenzo-Insigne,it ITA,FWMF,it Napoli,27,1991,5.4,62.0,0.00,1.85,31.5,32.8,4.81,58.9,1.30,2.41,53.8,1.48,0.00,52.0,179.8,89.8,5.37,2.41,0.93,1.48,1.30,71.3,50.9,71.4,14.6,Matches
282,Isco\Isco,es ESP,FWMF,es Real Madrid,26,1992,2.8,101.4,0.00,6.79,57.1,46.8,5.71,96.4,1.79,3.21,55.6,1.79,0.36,90.4,426.8,248.9,14.6,4.64,1.43,1.79,1.07,100.7,88.9,88.3,13.9,Matches
283,Nicolas Isimat-Mirin\Nicolas-Isimat-Mirin,fr FRA,DF,nl PSV Eindhoven,26,1991,0.3,40.0,3.33,33.3,13.3,0.00,0.00,40.0,0.00,0.00,,0.00,0.00,16.7,143.3,63.3,0.00,0.00,0.00,0.00,0.00,30.0,26.7,88.9,0.00,Matches
284,Ismaily\Ismaily,br BRA,DF,ua Shakhtar,28,1990,6.0,75.0,3.00,16.3,33.8,30.7,5.67,65.3,0.83,2.33,35.7,1.00,0.00,51.0,280.0,186.0,7.17,1.83,0.50,2.67,1.67,54.8,49.3,90.0,6.00,Matches
285,Jardel\Jardel,br BRA,DF,pt Benfica,32,1986,4.0,50.0,5.75,24.3,26.8,2.25,1.75,49.3,0.50,0.50,100.0,0.50,0.00,31.3,196.3,107.0,0.50,0.00,0.00,0.00,0.75,33.5,32.8,97.8,1.75,Matches
286,Jemerson\Jemerson,br BRA,DF,fr Monaco,25,1992,5.0,59.2,6.00,33.0,30.2,0.20,0.00,56.0,0.00,0.20,0.0,0.00,0.00,40.0,239.8,130.0,1.80,0.20,0.00,0.20,0.80,41.4,40.8,98.6,0.00,Matches
287,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,eng Manchester City,21,1997,4.2,41.2,1.43,4.29,15.2,24.3,7.86,39.3,0.95,1.43,66.7,0.95,0.00,32.6,150.0,76.7,4.52,1.19,1.90,3.57,1.67,45.0,31.4,69.8,15.7,Matches
288,Juan Jesus\Juan-Jesus,br BRA,DF,it Roma,27,1991,2.4,66.3,6.25,36.3,34.2,0.42,0.00,64.6,0.42,0.42,100.0,0.42,0.00,49.6,210.0,75.0,1.25,0.00,0.00,0.00,0.00,46.3,45.8,99.1,0.00,Matches
289,Joelinton\Joelinton,br BRA,FW,de Hoffenheim,21,1996,4.3,41.6,1.16,6.74,21.4,15.8,4.65,39.8,3.95,5.58,70.8,4.19,0.00,33.3,144.4,85.6,5.35,0.47,1.16,2.09,3.02,42.6,27.2,63.9,8.14,Matches
290,Jonas\Jonas,br BRA,FW,pt Benfica,34,1984,1.2,57.5,0.00,3.33,40.0,16.7,3.33,52.5,0.83,0.83,100.0,0.83,0.00,42.5,84.2,27.5,0.83,0.83,0.83,2.50,2.50,55.0,44.2,80.3,9.17,Matches
291,Phil Jones\Phil-Jones,eng ENG,DF,eng Manchester Utd,26,1992,3.0,55.3,8.67,31.7,22.7,4.67,0.33,53.3,0.00,0.00,,0.00,0.00,32.0,185.0,99.3,3.00,1.33,0.00,0.33,0.00,32.3,32.0,99.0,0.33,Matches
292,Frenkie de Jong\Frenkie-de-Jong,nl NED,MF,nl Ajax,21,1997,10.9,86.4,4.22,22.2,58.0,14.2,0.83,84.5,0.92,1.28,71.4,0.92,0.00,64.3,386.3,199.7,6.61,1.74,0.18,0.92,1.28,61.8,60.1,97.2,0.73,Matches
293,Luuk de Jong\Luuk-de-Jong,nl NED,FWMF,nl PSV Eindhoven,27,1990,5.9,39.5,2.03,6.95,20.8,12.5,4.58,38.0,0.68,1.02,66.7,0.68,0.00,15.8,45.6,21.5,0.85,0.17,0.17,1.36,1.02,46.9,24.6,52.3,8.31,Matches
294,Jorge\Jorge,br BRA,FW,pt Porto,22,1996,0.2,35.0,0.00,10.0,20.0,5.00,0.00,35.0,5.00,10.0,50.0,5.00,0.00,20.0,150.0,50.0,5.00,0.00,0.00,0.00,0.00,10.0,10.0,100.0,0.00,Matches
295,Dušan Jovančić\Dusan-Jovancic,rs SRB,MF,rs Red Star,27,1990,3.0,47.0,2.67,15.0,27.0,9.67,1.00,46.7,3.00,4.00,75.0,3.00,0.33,34.0,211.0,139.3,5.00,1.33,0.00,0.67,1.33,33.3,29.0,87.0,2.33,Matches
296,Dejan Joveljić\Dejan-Joveljic,rs SRB,FW,rs Red Star,18,1999,0.6,40.0,0.00,3.33,30.0,11.7,1.67,36.7,1.67,1.67,100.0,1.67,0.00,25.0,40.0,23.3,3.33,1.67,0.00,5.00,3.33,36.7,30.0,81.8,11.7,Matches
297,Stevan Jovetić\Stevan-Jovetic,me MNE,FW,fr Monaco,28,1989,0.1,80.0,0.00,10.0,30.0,50.0,10.0,80.0,0.00,0.00,,0.00,0.00,80.0,270.0,210.0,10.0,10.0,0.00,0.00,30.0,90.0,70.0,77.8,40.0,Matches
298,Branko Jovičić\Branko-Jovicic,rs SRB,MF,rs Red Star,25,1993,2.6,55.4,2.31,25.0,31.5,2.69,0.00,55.0,0.00,0.38,0.0,0.00,0.00,33.5,185.0,101.5,2.69,0.00,0.00,0.38,1.15,35.4,31.5,89.1,0.77,Matches
299,Juanfran\Juanfran,es ESP,DF,es Atlético Madrid,33,1985,5.0,55.8,2.40,14.0,22.2,21.4,1.60,46.4,0.60,1.40,42.9,0.60,0.00,33.2,146.8,82.0,4.40,1.20,0.20,0.80,0.60,35.0,31.8,90.9,2.80,Matches
300,Vinicius Júnior\Vinicius-Junior,br BRA,FW,es Real Madrid,18,2000,2.6,43.1,0.00,2.69,18.1,26.2,8.46,42.3,3.85,7.31,52.6,3.85,0.00,43.8,288.1,204.2,8.85,1.54,4.62,2.69,2.31,51.9,35.0,67.4,7.31,Matches
301,Ozan Kabak\Ozan-Kabak,tr TUR,DF,tr Galatasaray,18,2000,4.0,82.0,5.00,36.8,44.3,3.00,1.00,80.0,1.00,1.50,66.7,1.00,0.00,59.3,241.3,125.8,4.00,0.00,0.00,0.75,0.50,60.3,59.3,98.3,0.75,Matches
302,Pavel Kadeřábek\Pavel-Kaderabek,cz CZE,DF,de Hoffenheim,26,1992,6.0,52.7,4.00,13.3,27.2,15.3,2.67,45.5,0.00,0.00,,0.00,0.00,29.7,159.5,102.2,2.83,1.33,0.17,0.67,1.00,37.3,31.3,83.9,4.50,Matches
303,Shinji Kagawa\Shinji-Kagawa,jp JPN,MF,de Dortmund,29,1989,0.3,90.0,0.00,3.33,40.0,53.3,10.0,86.7,3.33,3.33,100.0,3.33,0.00,80.0,213.3,100.0,10.0,3.33,3.33,3.33,0.00,76.7,76.7,100.0,13.3,Matches
304,Nikola Kalinić\Nikola-Kalinic,hr CRO,FW,es Atlético Madrid,30,1988,1.2,30.0,1.67,4.17,10.8,18.3,4.17,30.0,0.00,0.83,0.0,0.00,0.00,19.2,105.8,57.5,3.33,1.67,0.00,1.67,0.00,29.2,20.0,68.6,11.7,Matches
305,Harry Kane\Harry-Kane,eng ENG,FW,eng Tottenham,25,1993,8.6,36.6,0.93,1.63,17.8,19.9,6.51,35.1,1.16,2.09,55.6,1.16,0.00,27.4,136.0,63.0,3.49,1.05,1.28,2.33,2.56,48.5,28.7,59.2,10.5,Matches
306,Rick Karsdorp\Rick-Karsdorp,nl NED,DF,it Roma,23,1995,0.8,67.5,5.00,22.5,33.8,17.5,0.00,55.0,1.25,2.50,50.0,1.25,0.00,30.0,193.8,96.3,5.00,1.25,0.00,1.25,1.25,32.5,23.8,73.1,1.25,Matches
307,Olarenwaju Kayode\Olarenwaju-Kayode,ng NGA,FWMF,ua Shakhtar,25,1993,0.5,40.0,0.00,8.00,14.0,20.0,8.00,34.0,0.00,2.00,0.0,0.00,0.00,20.0,92.0,38.0,2.00,2.00,0.00,0.00,2.00,34.0,18.0,52.9,10.0,Matches
308,Moise Kean\Moise-Kean,it ITA,FW,it Juventus,18,2000,0.8,28.8,0.00,0.00,10.0,21.3,8.75,28.8,0.00,1.25,0.0,0.00,0.00,22.5,193.8,93.8,5.00,1.25,3.75,1.25,5.00,46.3,22.5,48.6,13.8,Matches
309,Thilo Kehrer\Thilo-Kehrer,de GER,DF,fr Paris S-G,21,1996,5.4,71.9,3.89,27.0,40.6,8.89,1.30,67.8,0.74,1.11,66.7,0.74,0.00,47.4,213.5,111.7,3.52,0.93,0.00,0.93,0.19,51.5,49.8,96.8,1.30,Matches
310,Naby Keïta\Naby-Keita,gn GUI,MF,eng Liverpool,23,1995,2.7,70.7,1.11,12.2,46.3,18.9,5.93,70.7,2.22,2.96,75.0,2.22,0.00,53.0,285.6,173.7,8.15,2.22,0.74,1.85,2.96,57.4,48.1,83.9,4.44,Matches
311,Sami Khedira\Sami-Khedira,de GER,MF,it Juventus,31,1987,1.2,66.7,2.50,11.7,45.8,10.8,5.00,66.7,0.00,0.00,,0.00,0.00,48.3,91.7,34.2,0.83,0.00,0.00,0.00,1.67,55.0,53.3,97.0,5.83,Matches
312,Davit Khocholava\Davit-Khocholava,ge GEO,DF,ua Shakhtar,25,1993,2.5,65.6,8.40,30.4,37.6,0.40,0.00,63.6,0.00,0.00,,0.00,0.00,41.6,167.2,77.2,2.00,0.00,0.00,0.00,0.00,46.4,45.6,98.3,0.00,Matches
313,Khetag Khosonov\Khetag-Khosonov,ru RUS,MF,ru CSKA Moscow,20,1998,0.5,100.0,0.00,8.00,56.0,52.0,8.00,90.0,0.00,4.00,0.0,0.00,0.00,80.0,698.0,336.0,14.0,12.0,4.00,4.00,2.00,92.0,80.0,87.0,10.0,Matches
314,Joshua Kimmich\Joshua-Kimmich,de GER,DFMF,de Bayern Munich,23,1995,7.0,90.0,3.43,26.7,44.9,24.7,1.57,79.7,0.29,0.86,33.3,0.43,0.00,62.9,325.6,154.6,7.71,2.86,0.29,0.86,1.14,66.3,62.6,94.4,3.00,Matches
315,Presnel Kimpembe\Presnel-Kimpembe,fr FRA,DF,fr Paris S-G,22,1995,7.2,79.0,6.67,37.5,43.8,4.17,0.14,76.3,0.56,0.83,66.7,0.56,0.00,57.6,272.2,150.1,5.28,1.39,0.00,0.69,0.56,58.6,57.8,98.6,0.28,Matches
316,Viktor Klonaridis\Viktor-Klonaridis,be BEL,MFFW,gr AEK Athens,26,1992,3.5,31.7,0.29,4.57,15.7,14.0,3.14,31.4,1.71,4.57,37.5,2.00,0.00,25.4,129.7,70.0,3.14,1.43,0.57,1.43,2.57,34.0,23.4,68.9,6.29,Matches
317,Justin Kluivert\Justin-Kluivert,nl NED,FW,it Roma,19,1999,3.5,41.7,0.29,3.43,17.1,25.1,4.86,41.4,1.71,3.71,46.2,2.00,0.00,34.6,186.3,100.0,5.43,1.14,1.14,2.00,2.00,40.9,31.7,77.6,10.0,Matches
318,Koke\Koke,es ESP,MFFW,es Atlético Madrid,26,1992,6.2,90.0,1.61,10.8,53.2,30.2,1.94,84.7,0.65,0.97,66.7,0.81,0.00,65.0,271.1,121.1,5.97,1.94,0.32,1.13,0.97,75.2,67.1,89.3,4.35,Matches
319,Daniel Kolář\Daniel-Kolar,cz CZE,MF,cz Viktoria Plzeň,32,1985,1.0,31.0,0.00,1.00,17.0,14.0,3.00,31.0,0.00,0.00,,0.00,0.00,24.0,80.0,28.0,1.00,0.00,0.00,4.00,1.00,27.0,22.0,81.5,9.00,Matches
320,Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,it Roma,32,1985,7.3,73.8,4.93,23.4,33.0,22.9,1.23,61.5,0.96,2.05,46.7,1.10,0.14,47.5,270.4,180.8,7.12,2.60,0.27,0.41,0.55,49.2,45.3,92.2,1.51,Matches
321,Vincent Kompany\Vincent-Kompany,be BEL,DF,eng Manchester City,32,1986,2.3,93.5,5.22,31.3,63.0,2.17,1.30,91.3,0.00,0.00,,0.00,0.00,68.7,347.8,181.3,6.96,0.00,0.00,0.43,0.00,73.5,71.3,97.0,0.87,Matches
322,Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,es Valencia,25,1993,4.5,72.7,4.22,23.1,45.3,8.67,1.33,71.6,1.33,1.33,100.0,1.33,0.00,50.4,240.0,98.2,3.11,1.11,0.00,0.44,2.00,53.8,50.4,93.8,1.56,Matches
323,Yevhen Konoplyanka\Yevhen-Konoplyanka,ua UKR,FWMF,de Schalke 04,28,1989,5.1,41.2,0.59,3.92,16.7,23.9,4.71,37.6,2.35,3.33,70.6,2.55,0.00,32.4,286.7,178.8,9.02,2.16,2.55,1.57,1.96,35.7,26.7,74.7,6.67,Matches
324,Jan Kopic\Jan-Kopic,cz CZE,FWMF,cz Viktoria Plzeň,28,1990,3.3,42.7,1.52,8.18,20.0,17.9,3.03,41.5,2.12,3.03,70.0,2.12,0.00,30.9,166.7,102.7,4.55,1.52,1.21,0.61,1.52,39.7,29.7,74.8,5.45,Matches
325,Kalidou Koulibaly\Kalidou-Koulibaly,sn SEN,DF,it Napoli,27,1991,6.0,87.5,8.00,37.0,53.2,2.17,0.67,86.2,0.00,0.33,0.0,0.33,0.00,65.7,270.5,153.0,5.33,0.33,0.00,0.17,0.33,65.8,64.3,97.7,0.83,Matches
326,Viktor Kovalenko\Viktor-Kovalenko,ua UKR,MFFW,ua Shakhtar,22,1996,4.1,48.0,1.22,7.80,29.0,14.6,2.93,46.8,0.24,0.98,25.0,0.73,0.00,38.8,174.6,102.4,3.41,1.22,0.24,2.44,2.68,42.0,35.1,83.7,4.15,Matches
327,Jan Kovařík\Jan-Kovarik,cz CZE,FWDF,cz Viktoria Plzeň,30,1988,4.0,41.3,3.25,8.25,15.8,19.8,1.75,37.3,0.75,0.75,100.0,0.75,0.00,25.0,105.5,62.8,3.50,1.25,0.25,0.50,1.00,34.3,24.0,70.1,3.50,Matches
328,Matúš Kozáčik\Matus-Kozacik,sk SVK,GK,cz Viktoria Plzeň,34,1983,2.0,38.5,32.5,38.5,0.00,0.00,0.00,27.0,0.00,0.00,,0.00,0.00,17.0,61.0,30.5,0.00,0.00,0.00,0.00,0.00,15.0,15.0,100.0,0.00,Matches
329,Andrej Kramarić\Andrej-Kramaric,hr CRO,MFFW,de Hoffenheim,27,1991,5.3,53.0,0.57,5.85,25.5,28.3,4.72,47.9,1.70,3.21,52.9,1.70,0.00,41.9,283.0,192.5,6.98,3.58,1.32,1.13,2.08,48.7,39.1,80.2,10.9,Matches
330,Michal Krmenčík\Michal-Krmencik,cz CZE,FW,cz Viktoria Plzeň,25,1993,2.7,27.4,1.11,2.96,15.6,10.0,4.81,23.3,1.11,2.22,50.0,1.11,0.00,16.3,73.3,57.0,1.11,0.37,0.37,1.48,1.85,38.5,17.8,46.2,5.93,Matches
331,Toni Kroos\Toni-Kroos,de GER,MF,es Real Madrid,28,1990,7.2,107.6,1.67,14.4,66.7,32.8,1.67,96.5,0.42,0.69,60.0,0.56,0.00,81.3,364.0,212.2,9.17,2.50,0.69,0.28,0.83,85.0,81.1,95.4,1.94,Matches
332,Nenad Krstičić\Nenad-Krsticic,rs SRB,MF,rs Red Star,28,1990,4.8,36.3,3.75,16.5,17.9,3.75,0.21,34.6,0.42,1.04,40.0,0.83,0.00,18.3,76.0,35.0,1.04,0.21,0.00,0.21,0.63,20.4,17.5,85.7,1.04,Matches
333,Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MFDF,ru Loko Moscow,28,1990,6.0,58.3,3.00,13.2,37.3,12.2,1.50,57.3,0.50,0.67,75.0,0.50,0.00,41.0,197.5,92.5,4.17,1.83,0.33,0.50,2.50,41.2,36.5,88.7,5.17,Matches
334,Serhiy Kryvtsov\Serhiy-Kryvtsov,ua UKR,DF,ua Shakhtar,27,1991,5.0,57.6,7.80,34.8,24.4,1.60,0.40,57.0,0.00,0.00,,0.00,0.00,37.8,214.8,83.2,2.40,0.60,0.00,0.00,0.00,42.6,41.8,98.1,0.40,Matches
335,Konstantin Kuchayev\Konstantin-Kuchayev,ru RUS,MF,ru CSKA Moscow,20,1998,0.2,115.0,5.00,15.0,85.0,15.0,5.00,115.0,0.00,0.00,,0.00,0.00,75.0,305.0,230.0,20.0,0.00,5.00,5.00,0.00,95.0,75.0,78.9,5.00,Matches
336,Ahmed Kutucu\Ahmed-Kutucu,tr TUR,FW,de Schalke 04,18,2000,0.2,25.0,0.00,0.00,25.0,15.0,0.00,25.0,0.00,0.00,,0.00,0.00,20.0,575.0,510.0,10.0,10.0,0.00,0.00,0.00,30.0,10.0,33.3,0.00,Matches
337,Solomon Kvirkvelia\Solomon-Kvirkvelia,ge GEO,DF,ru Loko Moscow,26,1992,4.8,44.0,7.50,24.2,20.8,1.25,0.63,42.3,0.00,0.00,,0.00,0.00,22.3,100.0,42.9,1.04,0.00,0.00,0.21,0.42,24.2,23.1,95.7,0.21,Matches
338,Georgii Kyrnats\Georgii-Kyrnats,ru RUS,GK,ru CSKA Moscow,20,1998,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,Matches
339,Zakaria Labyad\Zakaria-Labyad,ma MAR,MF,nl Ajax,25,1993,0.1,30.0,0.00,0.00,20.0,10.0,0.00,30.0,0.00,0.00,,0.00,0.00,30.0,150.0,70.0,0.00,0.00,0.00,0.00,0.00,50.0,30.0,60.0,10.0,Matches
340,Adam Lallana\Adam-Lallana,eng ENG,MFFW,eng Liverpool,30,1988,1.2,56.7,0.00,2.50,27.5,30.0,10.0,55.8,3.33,4.17,80.0,3.33,0.00,45.8,145.0,45.0,2.50,0.83,0.83,3.33,0.83,51.7,43.3,83.9,18.3,Matches
341,Vassilis Lambropoulos\Vassilis-Lambropoulos,gr GRE,DF,gr AEK Athens,28,1990,3.0,39.3,13.3,28.7,13.0,0.67,0.67,38.0,0.33,0.33,100.0,0.33,0.00,20.7,120.3,33.0,0.67,0.00,0.00,0.00,0.33,19.3,19.3,100.0,0.67,Matches
342,Érik Lamela\Erik-Lamela,ar ARG,FWMF,eng Tottenham,26,1992,3.7,54.1,1.08,5.68,22.7,31.6,5.68,49.2,0.81,1.35,60.0,0.81,0.00,37.3,242.7,151.4,9.46,3.78,1.08,2.43,2.16,44.1,34.9,79.1,8.92,Matches
343,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,eng Manchester City,24,1994,9.8,94.1,6.73,30.9,62.6,7.45,0.82,90.8,0.20,0.31,66.7,0.20,0.00,70.0,410.1,264.7,9.08,2.04,0.10,0.20,0.41,72.9,71.6,98.3,0.20,Matches
344,Toni Lato\Toni-Lato,es ESP,DF,es Valencia,20,1997,0.6,48.3,3.33,8.33,33.3,11.7,0.00,45.0,0.00,0.00,,0.00,0.00,36.7,266.7,171.7,5.00,3.33,0.00,0.00,0.00,38.3,33.3,87.0,1.67,Matches
345,Sandro Lauper\Sandro-Lauper,ch SUI,DFMF,ch Young Boys,21,1996,4.5,50.2,5.78,24.2,27.6,2.89,0.00,48.7,0.89,0.89,100.0,0.89,0.00,32.0,191.1,106.7,2.67,0.22,0.00,0.22,0.00,27.3,27.1,99.2,0.00,Matches
346,Diogo Leite\Diogo-Leite,pt POR,DF,pt Porto,19,1999,1.0,36.0,5.00,23.0,15.0,1.00,1.00,36.0,0.00,0.00,,0.00,0.00,23.0,104.0,39.0,0.00,0.00,0.00,0.00,0.00,25.0,25.0,100.0,1.00,Matches
347,Cristian Lema\Cristian-Lema,ar ARG,DF,pt Benfica,27,1990,0.5,28.0,12.0,22.0,6.00,0.00,0.00,26.0,0.00,0.00,,0.00,0.00,8.00,22.0,10.0,0.00,0.00,0.00,0.00,0.00,8.00,6.00,75.0,0.00,Matches
348,Thomas Lemar\Thomas-Lemar,fr FRA,MFFW,es Atlético Madrid,22,1995,4.5,75.8,0.67,10.0,32.4,40.4,1.56,71.8,2.00,4.67,42.9,2.89,0.22,59.3,291.8,160.2,8.22,3.33,0.22,0.89,2.67,66.2,58.4,88.3,5.56,Matches
349,Clément Lenglet\Clement-Lenglet,fr FRA,DF,es Barcelona,23,1995,11.1,65.9,9.82,38.1,29.9,1.17,0.72,64.7,0.45,0.63,71.4,0.45,0.00,45.0,195.6,112.1,1.89,0.09,0.00,0.00,0.18,49.0,48.0,98.0,0.54,Matches
350,Karlo Letica\Karlo-Letica,hr CRO,GK,be Club Brugge,21,1997,3.0,27.3,25.3,27.3,0.33,0.00,0.00,15.3,0.00,0.00,,0.00,0.00,10.3,40.0,27.7,0.00,0.00,0.00,0.00,0.00,8.33,8.33,100.0,0.00,Matches
351,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,de Bayern Munich,29,1988,7.9,32.3,0.63,1.52,15.2,17.1,6.84,31.8,0.63,1.52,41.7,1.14,0.00,22.8,98.7,44.2,2.41,1.01,0.76,2.66,2.66,43.2,24.9,57.8,10.6,Matches
352,Matthijs de Ligt\Matthijs-de-Ligt,nl NED,DF,nl Ajax,18,1999,11.0,67.5,8.91,36.4,31.1,3.64,1.82,65.9,0.00,0.18,0.0,0.00,0.00,42.5,235.4,117.7,2.55,0.45,0.00,0.45,0.09,44.1,43.2,97.9,1.64,Matches
353,David Limberský\David-Limbersky,cz CZE,DF,cz Viktoria Plzeň,34,1983,5.5,61.5,4.00,19.5,32.4,16.4,1.45,54.0,0.91,2.00,45.5,1.27,0.00,40.2,242.7,159.6,6.36,2.73,0.18,0.36,0.55,41.8,39.8,95.2,2.18,Matches
354,Victor Lindelöf\Victor-Lindelof,se SWE,DF,eng Manchester Utd,24,1994,7.0,44.3,7.86,23.4,21.9,1.14,0.14,43.4,0.14,0.14,100.0,0.14,0.00,28.3,129.6,71.0,1.71,0.29,0.00,0.14,0.00,29.1,28.4,97.5,0.14,Matches
355,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,eng Manchester Utd,25,1992,3.3,48.5,0.30,3.33,29.4,18.8,3.03,47.0,1.21,2.12,57.1,1.21,0.00,37.9,177.9,91.5,5.15,1.52,0.00,0.61,1.21,50.3,38.8,77.1,8.48,Matches
356,Martin Linnes\Martin-Linnes,no NOR,DF,tr Galatasaray,26,1991,4.5,60.4,3.33,16.7,26.4,18.9,0.67,50.9,0.89,0.89,100.0,0.89,0.22,37.6,143.3,65.8,3.33,0.89,0.00,1.33,0.89,36.2,33.6,92.6,1.78,Matches
357,Marko Livaja\Marko-Livaja,hr CRO,FWMF,gr AEK Athens,24,1993,0.7,38.6,2.86,8.57,20.0,11.4,0.00,37.1,0.00,0.00,,0.00,0.00,25.7,88.6,32.9,1.43,0.00,0.00,2.86,0.00,41.4,28.6,69.0,7.14,Matches
358,Fernando Llorente\Fernando-Llorente,es ESP,FW,eng Tottenham,33,1985,2.7,49.3,2.96,5.19,20.4,24.1,8.52,48.9,1.85,2.59,71.4,2.22,0.00,19.6,57.8,29.6,1.85,0.37,0.37,2.22,1.85,64.1,38.9,60.7,17.0,Matches
359,Marcos Llorente\Marcos-Llorente,es ESP,MF,es Real Madrid,23,1995,1.6,76.9,3.75,24.4,48.1,10.0,0.63,76.3,1.25,1.88,66.7,1.25,0.00,60.0,311.3,65.6,1.88,1.25,0.00,0.00,0.63,58.1,55.6,95.7,1.25,Matches
360,Hugo Lloris\Hugo-Lloris,fr FRA,GK,eng Tottenham,31,1986,10.9,37.8,35.0,37.7,0.09,0.00,0.00,28.6,0.09,0.09,100.0,0.09,0.00,21.7,84.1,34.9,0.00,0.00,0.00,0.00,0.00,20.4,20.3,99.5,0.00,Matches
361,Anthony Lopes\Anthony-Lopes,pt POR,GK,fr Lyon,27,1990,7.4,34.2,31.9,34.2,0.00,0.00,0.00,23.5,0.00,0.00,,0.00,0.00,13.2,51.1,26.5,0.00,0.00,0.00,0.00,0.00,12.0,12.0,100.0,0.00,Matches
362,Adrián López\Adrian-Lopez,es ESP,FW,pt Porto,30,1988,1.3,43.8,1.54,4.62,23.1,20.8,6.15,43.1,2.31,3.08,75.0,2.31,0.00,31.5,161.5,86.2,5.38,0.77,1.54,0.77,3.08,46.9,33.8,72.1,10.0,Matches
363,Dejan Lovren\Dejan-Lovren,hr CRO,DF,eng Liverpool,29,1989,2.0,83.5,4.00,39.0,48.0,1.50,0.00,81.5,0.00,0.00,,0.00,0.00,55.5,235.5,132.5,2.00,0.00,0.00,0.50,0.50,64.5,63.5,98.4,0.00,Matches
364,Hirving Lozano\Hirving-Lozano,mx MEX,FW,nl PSV Eindhoven,23,1995,6.0,37.8,0.67,4.33,14.7,23.7,4.33,32.3,2.17,2.83,76.5,2.17,0.17,27.8,228.2,144.3,6.83,2.17,1.67,2.17,1.50,41.8,22.2,53.0,5.83,Matches
365,José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,es Valencia,23,1995,5.0,62.2,2.60,19.2,28.8,17.8,2.60,54.2,1.00,1.40,71.4,1.00,0.00,42.6,199.8,106.8,6.40,1.40,0.40,0.00,0.80,41.6,39.8,95.7,3.80,Matches
366,Filipe Luís\Filipe-Luis,br BRA,DF,es Atlético Madrid,32,1985,4.5,78.2,1.33,13.1,40.4,27.8,3.33,70.0,0.44,1.11,40.0,0.67,0.00,52.4,264.7,152.4,10.7,2.00,0.67,1.11,0.67,53.6,49.1,91.7,2.22,Matches
367,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,eng Manchester Utd,25,1993,6.1,29.2,0.98,1.64,12.0,16.6,3.61,28.0,1.48,2.46,60.0,1.48,0.00,22.1,71.5,34.6,1.97,0.66,0.33,1.80,1.97,46.1,24.1,52.3,11.1,Matches
368,Mikhail Lysov\Mikhail-Lysov,ru RUS,FW,ru Loko Moscow,20,1998,0.1,50.0,0.00,0.00,30.0,20.0,0.00,40.0,0.00,0.00,,0.00,0.00,20.0,80.0,60.0,10.0,0.00,0.00,0.00,0.00,30.0,20.0,66.7,0.00,Matches
