Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
494,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Arsenal,28,1989,6,0,69,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
495,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,27,1990,32,32,2785,30.9,0.00,0.19,0.00,0.00,0.00,0.10,0.06,0.00,0.19,0.19,0.00,0.19,0.03,0.03,0.15,0.18,0.03,0.15,0.18,0.03,0.18,Matches
496,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Tottenham,20,1997,3,2,189,2.1,0.00,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,0.00,0.95,0.00,0.00,0.71,0.71,0.00,0.71,0.71,0.00,0.71,Matches
497,Jonathan Walters\Jonathan-Walters,ie IRL,FW,Burnley,33,1983,3,0,39,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,0.41,0.00,0.41,0.41,0.41,Matches
498,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Crystal Palace,19,1997,7,7,627,7.0,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,0.06,0.00,0.06,Matches
499,Victor Wanyama\Victor-Wanyama,ke KEN,MF,Tottenham,26,1991,18,8,846,9.4,0.11,0.00,0.11,0.00,0.00,0.21,0.00,0.11,0.00,0.11,0.11,0.11,0.05,0.05,0.01,0.06,0.05,0.01,0.06,0.05,0.06,Matches
500,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,27,1989,19,19,1613,17.9,0.00,0.06,0.00,0.00,0.00,0.22,0.00,0.00,0.06,0.06,0.00,0.06,0.02,0.02,0.07,0.08,0.02,0.06,0.08,0.02,0.08,Matches
501,Stephen Ward\Stephen-Ward,ie IRL,DF,Burnley,31,1985,28,28,2460,27.3,0.04,0.04,0.04,0.00,0.00,0.04,0.00,0.04,0.04,0.07,0.04,0.07,0.01,0.01,0.08,0.09,0.01,0.08,0.09,0.01,0.09,Matches
502,James Ward-Prowse\James-Ward-Prowse,eng ENG,FWMF,Southampton,22,1994,30,20,1716,19.1,0.16,0.16,0.16,0.00,0.00,0.16,0.00,0.16,0.16,0.31,0.16,0.31,0.11,0.11,0.15,0.26,0.11,0.15,0.26,0.11,0.26,Matches
503,Ben Watson\Ben-Watson,eng ENG,MF,Watford,32,1985,8,6,456,5.1,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.00,0.03,0.03,0.00,0.03,Matches
504,Danny Welbeck\Danny-Welbeck,eng ENG,FWMF,Arsenal,26,1990,28,12,1194,13.3,0.38,0.15,0.38,0.00,0.00,0.08,0.00,0.38,0.15,0.53,0.38,0.53,0.33,0.33,0.08,0.41,0.34,0.08,0.42,0.34,0.42,Matches
505,Nahki Wells\Nahki-Wells,bm BER,FW,Burnley,27,1990,9,0,55,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.83,0.00,0.83,0.88,0.00,0.88,0.88,0.88,Matches
506,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,27,1990,19,12,1111,12.3,0.00,0.08,0.00,0.00,0.00,0.16,0.00,0.00,0.08,0.08,0.00,0.08,0.07,0.07,0.05,0.11,0.07,0.05,0.11,0.07,0.11,Matches
507,Dean Whitehead\Dean-Whitehead,eng ENG,MF,Huddersfield,35,1982,4,0,71,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
508,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,26,1990,33,27,2387,26.5,0.04,0.08,0.04,0.00,0.00,0.04,0.00,0.04,0.08,0.11,0.04,0.11,0.09,0.09,0.05,0.14,0.09,0.05,0.14,0.09,0.14,Matches
509,Ashley Williams\Ashley-Williams,wal WAL,DF,Everton,32,1984,24,20,1834,20.4,0.05,0.00,0.05,0.00,0.00,0.15,0.05,0.05,0.00,0.05,0.05,0.05,0.03,0.03,0.00,0.04,0.04,0.00,0.04,0.04,0.04,Matches
510,Danny Williams\Danny-Williams,us USA,MF,Huddersfield,28,1989,20,11,1124,12.5,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.06,0.03,0.04,0.07,0.03,0.07,Matches
511,Willian\Willian,br BRA,FWMF,Chelsea,28,1988,36,20,1890,21.0,0.29,0.33,0.24,0.05,0.05,0.05,0.00,0.29,0.33,0.62,0.24,0.57,0.23,0.20,0.25,0.45,0.23,0.25,0.48,0.20,0.45,Matches
512,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,17,1999,2,1,82,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.00,0.22,0.22,0.00,0.22,0.22,0.22,Matches
513,Jack Wilshere\Jack-Wilshere,eng ENG,MF,Arsenal,25,1992,20,12,1193,13.3,0.08,0.23,0.08,0.00,0.00,0.45,0.00,0.08,0.23,0.30,0.08,0.30,0.08,0.08,0.17,0.26,0.08,0.17,0.26,0.08,0.26,Matches
514,Callum Wilson\Callum-Wilson,eng ENG,FW,Bournemouth,25,1992,28,23,1981,22.0,0.36,0.09,0.36,0.00,0.00,0.00,0.00,0.36,0.09,0.45,0.36,0.45,0.35,0.35,0.08,0.42,0.34,0.08,0.42,0.34,0.42,Matches
515,Kevin Wimmer\Kevin-Wimmer,at AUT,DF,Stoke City,24,1992,17,14,1323,14.7,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.01,Matches
516,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,21,1996,16,9,774,8.6,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,0.01,0.01,0.06,0.07,0.01,0.06,0.07,0.01,0.07,Matches
517,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,25,1991,24,20,1624,18.0,0.56,0.06,0.56,0.00,0.00,0.06,0.00,0.55,0.06,0.61,0.55,0.61,0.38,0.38,0.04,0.42,0.37,0.04,0.42,0.37,0.42,Matches
518,Ben Woodburn\Ben-Woodburn,wal WAL,MF,Liverpool,17,1999,1,0,7,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
519,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,24,1992,38,37,3260,36.2,0.03,0.19,0.03,0.00,0.00,0.28,0.00,0.03,0.19,0.22,0.03,0.22,0.06,0.06,0.11,0.16,0.06,0.11,0.16,0.06,0.16,Matches
520,Claudio Yacob\Claudio-Yacob,ar ARG,MF,West Brom,30,1987,16,9,903,10.0,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.04,0.03,0.00,0.04,0.03,0.04,Matches
521,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,24,1993,34,31,2845,31.6,0.00,0.06,0.00,0.00,0.00,0.16,0.00,0.00,0.06,0.06,0.00,0.06,0.01,0.01,0.06,0.06,0.01,0.06,0.06,0.01,0.06,Matches
522,Maya Yoshida\Maya-Yoshida,jp JPN,DF,Southampton,28,1988,24,23,2051,22.8,0.09,0.00,0.09,0.00,0.00,0.13,0.09,0.09,0.00,0.09,0.09,0.09,0.08,0.08,0.02,0.10,0.08,0.02,0.10,0.08,0.10,Matches
523,Ashley Young\Ashley-Young,eng ENG,DF,Manchester Utd,32,1985,30,28,2442,27.1,0.07,0.15,0.07,0.00,0.00,0.26,0.00,0.07,0.15,0.22,0.07,0.22,0.03,0.03,0.11,0.14,0.03,0.11,0.14,0.03,0.14,Matches
524,Pablo Zabaleta\Pablo-Zabaleta,ar ARG,DFMF,West Ham,32,1985,37,37,3289,36.5,0.00,0.03,0.00,0.00,0.00,0.25,0.00,0.00,0.03,0.03,0.00,0.03,0.01,0.01,0.03,0.05,0.01,0.03,0.05,0.01,0.05,Matches
525,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,24,1992,29,28,2549,28.3,0.32,0.11,0.28,0.04,0.04,0.18,0.00,0.32,0.11,0.42,0.28,0.39,0.34,0.31,0.17,0.48,0.34,0.17,0.51,0.32,0.48,Matches
526,Davide Zappacosta\Davide-Zappacosta,it ITA,DFMF,Chelsea,25,1992,22,12,1098,12.2,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.08,0.08,0.16,0.08,0.16,0.12,0.12,0.15,0.27,0.12,0.14,0.27,0.12,0.27,Matches
527,Marvin Zeegelaar\Marvin-Zeegelaar,nl NED,DFMF,Watford,26,1990,12,12,994,11.0,0.00,0.09,0.00,0.00,0.00,0.36,0.09,0.00,0.09,0.09,0.00,0.09,0.00,0.00,0.05,0.05,0.00,0.05,0.05,0.00,0.05,Matches
528,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,20,1996,8,6,532,5.9,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.07,0.07,0.01,0.06,0.07,0.01,0.07,Matches
529,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Stoke City,22,1994,34,32,2888,32.1,0.03,0.00,0.03,0.00,0.00,0.03,0.00,0.03,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.06,0.03,0.03,0.06,0.03,0.06,Matches
