Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
368,Pedro Obiang\Pedro-Obiang,gq EQG,MF,West Ham,25,1992,17.4,54.8,2.93,13.6,33.9,10.4,0.40,54.5,0.69,0.75,92.3,0.69,0.00,36.0,180.9,78.7,3.33,0.98,0.00,0.75,0.98,34.4,32.6,94.8,1.61,Matches
369,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,29,1988,32.0,42.4,6.69,24.2,19.4,1.63,0.44,41.8,0.09,0.13,75.0,0.09,0.00,22.4,149.9,57.3,1.16,0.19,0.00,0.22,0.09,21.5,20.9,97.4,0.56,Matches
370,Stefano Okaka\Stefano-Okaka,it ITA,FWMF,Watford,27,1989,5.0,48.2,0.00,2.00,23.0,26.0,5.20,47.6,1.60,2.60,61.5,2.00,0.00,33.0,136.8,42.4,3.00,1.20,0.20,4.20,3.20,57.8,37.2,64.4,12.0,Matches
371,Shinji Okazaki\Shinji-Okazaki,jp JPN,MFFW,Leicester City,31,1986,14.7,39.0,0.41,6.05,18.9,16.9,3.27,38.0,1.02,2.04,50.0,1.16,0.00,23.8,100.2,47.2,2.31,1.02,0.27,1.97,2.31,43.8,26.8,61.2,8.10,Matches
372,Martin Olsson\Martin-Olsson,se SWE,DFMF,Swansea City,29,1988,35.0,52.2,2.80,16.6,20.6,19.1,0.89,45.2,0.26,0.60,42.9,0.29,0.03,31.6,210.7,111.7,4.11,1.57,0.20,0.94,0.69,33.2,30.8,92.7,2.03,Matches
373,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,22,1995,0.1,30.0,0.00,0.00,30.0,0.00,0.00,30.0,0.00,0.00,,0.00,0.00,30.0,90.0,0.00,0.00,0.00,0.00,20.0,0.00,140.0,30.0,21.4,0.00,Matches
374,David Ospina\David-Ospina,co COL,GK,Arsenal,28,1988,4.2,31.0,28.6,31.0,0.00,0.00,0.00,26.4,0.00,0.00,,0.00,0.00,14.5,79.8,43.1,0.00,0.00,0.00,0.00,0.00,12.9,12.9,100.0,0.00,Matches
375,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,29,1988,33.0,100.4,5.97,39.5,63.2,7.03,1.15,99.7,0.12,0.15,80.0,0.12,0.03,73.2,538.3,328.1,10.7,2.67,0.00,0.33,0.06,76.3,75.4,98.8,1.00,Matches
376,Reece Oxford\Reece-Oxford,eng ENG,MF,West Ham,18,1998,0.1,30.0,0.00,10.0,10.0,10.0,0.00,30.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.0,10.0,33.3,10.0,Matches
377,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFDF,Arsenal,23,1993,2.7,72.2,2.59,18.1,27.0,36.3,1.48,67.0,4.07,4.81,84.6,4.07,0.00,50.7,362.2,244.1,10.7,3.33,1.11,2.22,1.48,47.8,44.1,92.2,2.96,Matches
378,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,23,1993,16.6,61.1,1.08,8.01,30.2,28.4,3.07,58.4,2.05,3.19,64.2,2.35,0.00,42.5,308.2,177.6,8.13,2.77,1.08,2.29,1.14,48.9,41.3,84.4,6.51,Matches
379,Mesut Özil\Mesut-Ozil,de GER,MFFW,Arsenal,28,1988,24.0,87.4,0.33,7.54,39.9,48.6,4.21,82.5,1.21,1.79,67.4,1.21,0.00,67.9,438.9,233.0,13.5,5.00,1.04,1.33,1.17,82.2,72.8,88.5,10.2,Matches
380,Kasey Palmer\Kasey-Palmer,eng ENG,MFFW,Huddersfield,20,1996,1.9,43.2,1.05,2.63,24.7,19.5,1.05,41.1,0.53,0.53,100.0,0.53,0.00,25.8,123.7,49.5,3.16,1.05,0.53,1.05,3.16,36.8,27.9,75.7,4.21,Matches
381,Emerson Palmieri\Emerson-Palmieri,it ITA,DFMF,Chelsea,22,1994,3.1,63.9,3.55,23.5,22.6,22.3,2.26,56.5,1.29,2.90,44.4,1.29,0.00,43.2,292.6,169.0,7.10,1.61,0.97,1.29,0.32,43.5,41.3,94.8,2.90,Matches
382,Pedro\Pedro,es ESP,FWMF,Chelsea,30,1987,16.9,52.4,0.47,7.04,23.8,26.2,4.02,51.8,1.83,2.96,62.0,1.83,0.12,39.8,258.6,133.3,7.10,2.13,1.18,1.72,1.36,50.1,40.1,80.1,8.93,Matches
383,Roberto Pereyra\Roberto-Pereyra,ar ARG,MFFW,Watford,26,1991,18.0,54.3,1.00,9.72,24.7,24.7,3.89,51.9,1.50,3.17,47.4,1.72,0.06,40.3,253.2,128.6,6.67,2.06,0.61,2.28,2.50,46.4,37.8,81.5,6.11,Matches
384,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Newcastle Utd,24,1993,27.7,41.8,0.76,5.23,19.7,19.9,4.37,40.6,1.41,2.64,53.4,1.48,0.11,26.9,138.4,82.1,4.01,1.44,0.47,3.07,2.53,41.7,27.5,66.1,8.48,Matches
385,Matt Phillips\Matt-Phillips,sco SCO,MFFW,West Brom,26,1991,23.3,42.6,1.55,9.48,14.1,22.7,2.06,39.0,1.97,3.73,52.9,2.10,0.21,29.3,202.7,115.2,5.19,1.55,0.56,1.80,1.85,34.3,25.7,75.0,5.06,Matches
386,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,23,1994,38.0,35.1,30.5,34.6,0.50,0.03,0.03,25.4,0.00,0.00,,0.00,0.00,15.6,102.4,55.7,0.00,0.00,0.00,0.05,0.00,13.1,13.0,99.6,0.03,Matches
387,Jérémy Pied\Jeremy-Pied,fr FRA,DF,Southampton,28,1989,2.0,74.0,4.00,29.5,32.5,20.5,0.50,64.0,1.50,1.50,100.0,1.50,0.00,45.5,313.5,180.5,6.00,3.50,0.50,0.50,0.50,42.5,41.0,96.5,1.50,Matches
388,Erik Pieters\Erik-Pieters,nl NED,DFMF,Stoke City,28,1988,30.2,53.9,4.34,18.6,24.5,14.3,0.70,46.8,0.26,0.60,44.4,0.30,0.03,26.7,147.8,74.1,2.98,1.36,0.10,0.73,0.40,26.2,24.1,92.2,1.32,Matches
389,Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,24,1993,23.9,87.4,1.51,13.8,50.8,30.0,3.26,86.5,2.59,3.68,70.5,2.72,0.00,69.3,373.3,227.7,9.87,2.85,0.29,2.05,2.09,74.5,69.0,92.6,6.03,Matches
390,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,25,1992,34.6,35.3,29.2,33.5,1.88,0.03,0.00,23.6,0.00,0.00,,0.00,0.00,14.3,105.9,66.0,0.00,0.00,0.00,0.00,0.00,10.7,10.7,99.7,0.00,Matches
391,Alex Pritchard\Alex-Pritchard,eng ENG,MFFW,Huddersfield,24,1993,11.1,48.6,1.26,5.23,19.5,27.2,1.98,44.1,1.62,2.70,60.0,1.80,0.09,34.4,164.3,65.1,3.51,1.53,0.45,2.79,1.80,43.3,30.7,70.9,7.93,Matches
392,Sebastian Prödl\Sebastian-Prodl,at AUT,DF,Watford,30,1987,17.4,42.8,6.09,25.9,17.0,1.78,0.75,42.0,0.00,0.00,,0.00,0.00,19.5,102.2,50.1,0.80,0.23,0.00,0.11,0.06,21.0,20.2,96.2,0.69,Matches
393,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,25,1991,34.7,51.4,3.34,13.7,32.3,8.13,0.89,51.1,0.78,1.18,65.9,0.84,0.09,32.4,170.2,69.9,2.91,0.81,0.09,0.86,0.52,31.8,29.5,92.8,1.73,Matches
394,Marc Pugh\Marc-Pugh,eng ENG,MFFW,Bournemouth,30,1987,10.9,57.8,1.10,9.72,22.8,31.0,4.31,56.7,1.38,2.20,62.5,1.47,0.09,45.0,271.3,136.5,7.06,1.83,0.73,2.84,1.93,50.3,43.7,86.9,6.42,Matches
395,Jason Puncheon\Jason-Puncheon,eng ENG,MFFW,Crystal Palace,31,1986,7.2,44.3,0.69,6.81,23.6,16.8,1.81,41.3,0.56,0.69,80.0,0.56,0.00,29.3,153.3,67.4,2.64,1.25,0.28,0.83,1.94,31.9,28.3,88.7,3.61,Matches
396,Collin Quaner\Collin-Quaner,de GER,FWMF,Huddersfield,26,1991,14.2,45.2,1.41,7.39,19.3,22.9,4.51,44.8,1.06,2.25,46.9,1.20,0.00,32.7,194.3,120.3,5.77,2.04,1.76,2.82,2.18,39.4,29.3,74.4,6.62,Matches
397,Sandro Ramírez\Sandro-Ramirez,es ESP,FWMF,Everton,22,1995,3.1,41.9,0.97,3.23,17.4,22.3,3.55,40.3,1.29,1.94,66.7,1.29,0.00,30.0,121.6,39.4,2.90,0.00,0.65,4.84,1.94,55.2,31.6,57.3,9.35,Matches
398,Aaron Ramsey\Aaron-Ramsey,wal WAL,MF,Arsenal,26,1990,20.5,72.6,1.02,10.4,37.5,30.6,5.22,71.6,1.07,1.51,71.0,1.22,0.05,55.6,321.1,151.6,7.85,2.49,0.68,2.15,1.46,63.5,57.3,90.2,9.41,Matches
399,Àngel Rangel\Angel-Rangel,es ESP,DF,Swansea City,34,1982,1.7,71.8,1.18,18.8,28.8,28.8,0.59,67.1,0.59,1.18,50.0,0.59,0.00,39.4,195.9,112.4,3.53,2.35,0.00,1.76,0.59,50.6,44.7,88.4,4.12,Matches
400,Marcus Rashford\Marcus-Rashford,eng ENG,FWMF,Manchester Utd,19,1997,20.1,47.4,0.90,4.38,16.2,30.4,5.62,43.9,1.99,3.83,51.9,2.14,0.15,33.2,179.3,105.6,5.87,1.59,1.49,2.69,2.34,48.4,34.6,71.6,8.26,Matches
401,Nathan Redmond\Nathan-Redmond,eng ENG,FWMF,Southampton,23,1994,21.6,51.1,0.93,8.01,19.3,28.3,3.29,48.8,2.13,3.61,59.0,2.36,0.05,39.2,251.3,142.5,7.59,1.90,1.34,1.67,1.76,43.4,36.0,82.9,7.13,Matches
402,Winston Reid\Winston-Reid,nz NZL,DF,West Ham,29,1988,16.1,52.7,7.58,29.2,24.1,2.48,1.12,52.3,0.12,0.25,50.0,0.12,0.00,28.9,167.4,67.8,1.30,0.31,0.00,0.25,0.12,27.5,26.9,97.7,0.93,Matches
403,Declan Rice\Declan-Rice,eng ENG,DFMF,West Ham,18,1999,15.9,46.5,5.72,24.0,22.6,3.21,0.31,45.7,0.13,0.19,66.7,0.13,0.00,25.4,167.7,80.8,2.45,1.01,0.00,0.13,0.38,25.5,25.2,98.8,0.31,Matches
404,Richarlison\Richarlison,br BRA,FWMF,Watford,20,1997,31.4,45.9,1.05,6.75,17.6,25.0,6.72,45.5,1.66,3.44,48.1,1.75,0.10,31.4,180.7,102.7,5.48,1.43,1.72,3.57,2.80,45.5,32.1,70.7,9.59,Matches
405,Jaïro Riedewald\Jairo-Riedewald,nl NED,MFDF,Crystal Palace,20,1996,4.9,42.7,2.24,14.5,19.2,9.80,1.22,42.2,0.41,0.41,100.0,0.41,0.00,23.9,74.5,30.6,1.84,0.20,0.20,1.02,0.41,25.9,24.7,95.3,1.02,Matches
406,Matt Ritchie\Matt-Ritchie,sco SCO,MFFW,Newcastle Utd,27,1989,31.2,51.4,1.63,10.6,19.8,24.0,1.63,46.4,0.77,1.15,66.7,0.90,0.06,30.5,174.2,78.0,4.01,1.28,0.22,1.15,0.90,36.0,29.5,82.1,3.81,Matches
407,Connor Roberts\Connor-Roberts,wal WAL,MF,Swansea City,21,1995,3.0,65.0,1.67,16.0,20.7,31.7,0.67,56.3,0.00,0.00,,0.00,0.00,39.7,167.0,88.3,2.67,0.67,0.00,1.00,0.00,43.7,40.0,91.6,0.67,Matches
408,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,23,1994,21.6,84.8,2.73,18.9,39.7,32.3,2.55,77.7,0.28,0.69,40.0,0.37,0.09,57.5,304.1,167.2,7.73,2.96,0.42,0.97,0.46,62.1,58.2,93.8,4.40,Matches
409,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,28,1989,9.2,37.8,1.09,5.11,15.3,20.4,3.48,37.0,1.20,2.61,45.8,1.20,0.11,27.1,151.4,68.3,3.15,0.76,0.43,2.93,3.48,46.4,25.1,54.1,9.46,Matches
410,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,West Brom,28,1989,31.2,36.5,1.31,6.03,15.8,17.4,3.81,35.2,0.80,2.40,33.3,1.06,0.10,22.7,117.1,53.4,2.21,1.19,0.29,2.69,1.44,40.0,25.1,62.9,8.04,Matches
411,Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,27,1990,7.1,62.7,9.86,37.7,26.6,2.96,0.70,61.7,0.28,0.28,100.0,0.28,0.00,38.9,239.0,144.8,3.94,0.56,0.00,0.14,0.00,39.4,39.2,99.3,0.56,Matches
412,Sergio Romero\Sergio-Romero,ar ARG,GK,Manchester Utd,30,1987,1.0,23.0,21.0,23.0,0.00,0.00,0.00,16.0,0.00,0.00,,0.00,0.00,8.00,37.0,7.00,0.00,0.00,0.00,0.00,0.00,8.00,8.00,100.0,0.00,Matches
413,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,25,1991,32.2,68.8,3.01,19.1,43.0,11.3,0.96,68.2,0.31,0.40,76.9,0.34,0.00,42.9,223.7,124.3,4.66,1.43,0.00,0.53,0.47,42.9,41.2,96.0,1.27,Matches
414,Salomón Rondón\Salomon-Rondon,ve VEN,FW,West Brom,27,1989,30.7,43.1,0.68,3.26,19.9,22.8,4.53,41.9,1.66,3.13,53.1,1.99,0.29,28.1,128.7,54.2,2.64,0.78,0.59,4.30,3.00,56.3,31.3,55.5,10.9,Matches
415,Wayne Rooney\Wayne-Rooney,eng ENG,MFFW,Everton,31,1985,25.2,60.5,1.94,11.0,33.8,20.4,1.83,56.6,0.67,1.15,58.6,0.71,0.04,40.4,201.7,92.8,4.64,1.87,0.08,1.59,1.79,49.4,41.6,84.2,5.99,Matches
416,Danny Rose\Danny-Rose,eng ENG,DFMF,Tottenham,27,1990,8.9,69.3,2.36,14.9,29.1,29.9,2.81,58.0,1.46,3.26,44.8,1.91,0.11,43.7,246.4,145.7,7.87,2.02,0.45,1.35,0.90,43.5,40.6,93.3,4.72,Matches
417,Liam Rosenior\Liam-Rosenior,eng ENG,DF,Brighton,33,1984,1.8,61.1,5.56,27.2,22.8,14.4,1.11,49.4,0.00,0.00,,0.00,0.00,31.7,130.6,60.6,1.67,0.56,0.00,0.56,0.00,35.0,32.8,93.7,1.11,Matches
418,Wayne Routledge\Wayne-Routledge,eng ENG,MFFW,Swansea City,32,1985,4.8,45.8,1.25,9.79,17.1,21.5,3.33,45.0,1.46,2.29,63.6,1.67,0.00,30.2,153.5,56.0,3.13,0.63,0.42,1.46,1.25,37.9,31.3,82.4,7.71,Matches
419,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,24,1993,26.0,74.2,5.35,35.7,39.7,4.96,0.85,73.5,0.08,0.31,25.0,0.08,0.00,51.0,303.2,181.8,5.04,1.04,0.12,0.23,0.38,52.5,51.9,98.9,0.31,Matches
420,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,25,1992,38.0,30.6,27.3,30.5,0.16,0.00,0.00,21.4,0.00,0.00,,0.00,0.00,14.0,94.9,54.4,0.00,0.00,0.00,0.00,0.00,11.4,11.3,99.5,0.00,Matches
421,Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,MFDF,Huddersfield,20,1996,2.4,50.4,0.83,6.25,25.4,21.3,2.92,49.6,0.42,1.25,33.3,0.42,0.00,29.6,135.0,65.0,3.33,1.67,0.00,2.50,1.25,47.9,35.8,74.8,8.75,Matches
422,Henri Saivet\Henri-Saivet,sn SEN,MF,Newcastle Utd,26,1990,0.9,46.7,5.56,20.0,22.2,6.67,0.00,43.3,0.00,0.00,,0.00,0.00,11.1,117.8,71.1,3.33,1.11,0.00,0.00,0.00,8.89,8.89,100.0,0.00,Matches
423,Diafra Sakho\Diafra-Sakho,sn SEN,FWMF,West Ham,27,1989,3.4,36.2,0.59,3.24,12.4,22.6,5.00,34.1,0.88,1.18,75.0,0.88,0.00,22.1,70.0,27.1,1.47,0.29,0.29,4.41,4.12,50.3,27.1,53.8,11.2,Matches
424,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,27,1990,17.8,50.7,7.25,29.4,23.3,1.07,0.22,50.1,0.11,0.22,50.0,0.11,0.00,29.0,168.9,82.9,2.13,0.22,0.00,0.17,0.17,26.0,25.4,97.8,0.17,Matches
425,Bakary Sako\Bakary-Sako,ml MLI,FWMF,Crystal Palace,29,1988,5.3,43.2,0.75,5.85,17.0,24.2,5.85,41.7,1.89,3.40,55.6,1.89,0.00,31.7,221.5,124.2,6.23,2.64,0.75,3.40,2.83,49.6,30.9,62.4,9.25,Matches
426,Mohamed Salah\Mohamed-Salah,eg EGY,FWMF,Liverpool,25,1992,32.3,46.9,0.09,3.10,13.5,33.6,8.82,43.9,2.48,3.93,63.0,2.85,0.00,35.7,188.6,109.9,6.41,1.49,1.49,3.16,3.00,54.1,34.4,63.7,13.1,Matches
427,Renato Sanches\Renato-Sanches,pt POR,MF,Swansea City,19,1997,7.8,65.8,1.28,12.8,36.0,23.5,1.15,62.3,3.46,5.00,69.2,3.72,0.13,52.1,312.3,179.6,8.97,2.69,0.13,1.28,3.08,52.4,47.6,90.7,4.49,Matches
428,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Arsenal,28,1988,16.7,71.0,0.54,4.25,22.0,50.2,7.54,67.7,2.57,3.95,65.2,2.75,0.00,58.7,357.1,149.4,10.1,2.46,1.32,3.47,2.10,68.8,57.1,83.0,13.0,Matches
429,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Manchester Utd,28,1988,11.6,67.2,0.26,6.03,27.2,39.4,4.83,64.9,3.53,4.91,71.9,3.62,0.00,54.7,262.8,125.2,7.67,2.67,0.69,1.81,3.36,61.2,51.4,83.9,10.7,Matches
430,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,21,1996,28.2,75.5,5.50,39.1,38.2,2.70,0.46,74.5,0.35,0.43,83.3,0.35,0.00,49.7,245.8,104.4,3.05,0.53,0.00,0.07,0.14,50.9,50.3,98.8,0.32,Matches
431,Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,21,1996,26.9,56.1,0.52,4.54,14.9,40.1,7.47,53.3,2.34,4.13,56.8,2.64,0.11,44.9,226.1,123.4,7.66,1.34,1.78,2.71,2.42,53.6,44.2,82.5,10.9,Matches
432,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DF,Brighton,28,1989,14.6,51.5,4.38,19.3,22.4,13.4,1.10,43.6,0.82,1.44,57.1,0.96,0.07,29.2,177.3,99.2,3.77,1.30,0.14,1.30,1.16,28.6,26.3,91.9,1.78,Matches
433,Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,27,1990,36.3,51.5,5.95,30.6,21.2,2.04,0.74,50.9,0.03,0.03,100.0,0.03,0.00,24.3,126.7,54.8,1.29,0.30,0.00,0.06,0.03,25.5,24.8,97.4,0.83,Matches
434,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFMF,Crystal Palace,24,1992,19.4,53.4,3.35,16.5,23.9,15.9,1.55,47.6,0.26,0.67,38.5,0.31,0.10,29.4,156.5,77.0,3.66,1.34,0.41,0.93,1.60,29.3,26.8,91.4,2.16,Matches
435,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,30,1986,32.9,34.2,27.9,33.4,1.09,0.03,0.00,24.5,0.03,0.03,100.0,0.03,0.00,15.3,101.7,62.3,0.03,0.00,0.00,0.00,0.00,12.2,12.2,100.0,0.00,Matches
436,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,27,1989,23.7,57.4,3.29,17.3,37.6,6.79,0.34,56.6,0.46,0.68,68.8,0.46,0.00,34.3,187.9,72.7,2.32,0.80,0.04,0.51,0.42,35.2,33.2,94.5,0.63,Matches
437,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Stoke City,25,1991,33.8,47.5,0.36,5.62,22.2,23.9,2.07,40.9,1.04,1.95,53.0,1.07,0.06,34.6,227.2,108.8,5.03,1.78,0.47,2.66,1.63,40.9,31.2,76.2,5.77,Matches
438,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,22,1995,8.8,74.8,2.16,17.4,37.7,24.7,2.05,66.9,0.80,0.91,87.5,0.80,0.00,48.5,288.2,173.1,8.86,2.39,0.45,1.02,0.57,47.5,45.9,96.7,2.16,Matches
439,Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,29,1987,26.3,39.0,7.68,23.8,14.4,2.36,1.44,38.7,0.11,0.11,100.0,0.11,0.00,12.0,78.7,41.4,0.80,0.19,0.08,0.11,0.00,14.3,12.9,90.1,1.44,Matches
440,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,25,1992,25.2,66.0,1.67,18.8,36.4,15.3,0.67,60.0,0.87,1.11,78.6,0.91,0.00,41.8,233.0,108.6,4.29,1.31,0.12,0.95,0.75,43.2,40.4,93.5,1.31,Matches
441,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Everton,27,1989,25.1,45.4,1.35,7.37,18.7,21.4,2.39,39.6,1.00,1.63,61.0,1.04,0.08,24.7,112.9,50.9,2.59,0.68,0.32,2.15,0.72,32.2,25.0,77.6,4.86,Matches
442,Adrien Silva\Adrien-Silva,pt POR,MFFW,Leicester City,28,1989,8.5,60.2,0.71,12.1,32.2,20.0,0.47,58.9,0.71,1.29,54.5,0.82,0.00,38.7,214.8,108.1,4.71,1.18,0.00,1.18,1.88,43.2,38.8,89.9,2.82,Matches
443,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,22,1994,17.0,68.5,0.41,6.12,25.7,41.8,6.41,67.1,1.47,2.29,64.1,1.59,0.00,53.9,327.2,176.1,9.88,2.41,1.88,1.88,1.12,62.1,54.5,87.9,8.24,Matches
444,David Silva\David-Silva,es ESP,MF,Manchester City,31,1986,27.0,99.9,0.78,8.89,51.2,48.4,6.19,97.5,0.63,0.93,68.0,0.67,0.11,75.9,468.1,227.7,13.0,4.96,1.37,1.15,1.19,91.8,84.5,92.1,10.4,Matches
445,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,30,1987,25.6,54.7,5.27,22.5,23.5,10.7,0.43,46.4,0.35,0.59,60.0,0.35,0.00,27.1,119.9,42.0,1.60,0.43,0.00,0.63,0.35,27.2,25.1,92.3,0.94,Matches
446,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,20,1996,0.8,13.8,7.50,12.5,1.25,0.00,0.00,13.8,0.00,0.00,,0.00,0.00,5.00,17.5,1.25,0.00,0.00,0.00,0.00,0.00,5.00,5.00,100.0,0.00,Matches
447,Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,20,1997,1.8,55.6,0.00,5.00,16.1,38.9,7.78,54.4,1.11,3.33,33.3,1.67,0.00,40.6,213.3,103.3,6.11,1.11,2.78,3.33,2.22,46.7,39.4,84.5,12.2,Matches
448,Jerome Sinclair\Jerome-Sinclair,eng ENG,MFFW,Watford,20,1996,0.3,36.7,0.00,3.33,23.3,16.7,3.33,36.7,6.67,10.0,66.7,6.67,0.00,36.7,173.3,120.0,3.33,3.33,0.00,3.33,3.33,30.0,23.3,77.8,3.33,Matches
449,Moussa Sissoko\Moussa-Sissoko,fr FRA,MFFW,Tottenham,27,1989,15.4,67.3,1.69,11.2,34.7,27.7,3.25,66.1,1.23,1.88,65.5,1.23,0.06,49.2,304.2,164.4,8.25,3.31,0.52,1.43,1.17,56.7,49.8,87.9,5.84,Matches
450,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,29,1988,2.8,51.4,1.07,2.86,22.1,28.9,5.36,51.1,1.79,3.21,55.6,1.79,0.36,35.7,130.4,56.4,3.57,1.07,0.36,2.14,1.79,55.0,39.6,72.1,13.6,Matches
451,Islam Slimani\Islam-Slimani,dz ALG,FW,Newcastle Utd,29,1988,1.5,46.7,0.67,6.67,16.0,27.3,5.33,46.7,2.00,2.67,75.0,2.00,0.00,29.3,105.3,36.7,2.67,1.33,0.67,7.33,2.67,68.0,40.0,58.8,20.0,Matches
452,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,27,1989,28.2,50.5,6.17,30.9,20.1,2.09,0.92,50.1,0.07,0.07,100.0,0.07,0.00,27.3,149.0,63.4,1.10,0.28,0.00,0.11,0.04,29.0,28.1,96.8,0.85,Matches
453,Adam Smith\Adam-Smith,eng ENG,DFMF,Bournemouth,26,1991,23.0,60.6,2.74,18.7,28.0,18.3,1.87,54.2,0.91,1.70,53.8,1.13,0.00,35.8,242.0,127.8,5.30,1.43,0.26,1.43,0.87,36.4,33.6,92.1,3.04,Matches
454,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,25,1992,21.2,61.5,3.77,19.7,25.7,19.1,0.66,50.0,0.19,0.38,50.0,0.19,0.00,30.4,174.0,91.7,4.01,1.32,0.24,0.57,0.47,33.3,29.8,89.6,1.75,Matches
455,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,25,1991,31.0,64.9,3.65,19.4,25.5,23.5,0.94,54.9,0.39,0.65,60.0,0.42,0.00,38.7,195.1,86.5,4.16,1.55,0.03,0.71,0.55,40.5,37.1,91.4,2.29,Matches
456,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,MFFW,Stoke City,20,1997,13.8,43.1,0.80,8.62,17.5,21.9,2.75,41.7,2.46,3.99,61.8,2.97,0.00,34.0,224.1,143.0,6.81,2.03,1.01,2.03,1.38,37.0,29.0,78.4,4.93,Matches
457,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Liverpool,19,1997,6.6,46.8,1.06,2.88,19.1,28.9,8.33,46.2,1.52,2.58,58.8,1.82,0.15,30.2,143.8,76.8,3.94,1.52,0.76,4.85,1.97,60.2,36.1,59.9,14.1,Matches
458,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,27,1990,0.1,110.0,0.00,40.0,30.0,40.0,0.00,90.0,0.00,0.00,,0.00,0.00,50.0,220.0,90.0,10.0,0.00,0.00,0.00,0.00,70.0,70.0,100.0,0.00,Matches
459,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,38,1979,11.0,25.3,22.3,25.2,0.27,0.00,0.00,18.0,0.00,0.00,,0.00,0.00,11.1,70.5,43.6,0.00,0.00,0.00,0.00,0.00,10.2,10.0,98.2,0.00,Matches
460,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DFMF,Stoke City,23,1993,3.7,49.7,5.14,20.0,18.9,11.9,0.00,40.8,0.54,0.81,66.7,0.54,0.00,21.9,99.5,41.1,1.89,0.54,0.00,0.00,0.54,20.5,18.6,90.8,1.08,Matches
461,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,27,1989,14.3,51.2,1.19,9.37,18.9,26.8,3.57,46.7,1.47,2.31,63.6,1.61,0.21,35.4,199.2,110.0,5.80,1.61,1.05,1.68,1.40,42.2,34.1,80.8,6.50,Matches
462,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,28,1989,36.0,57.6,3.25,19.3,35.4,7.28,0.58,57.0,0.42,0.47,88.2,0.44,0.00,37.3,224.0,97.2,3.61,1.06,0.06,0.31,0.42,37.2,35.6,95.7,0.61,Matches
