Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
429,Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,21,1997,2.4,0.42,0.00,0.42,0.00,0.00,0.00,0.00,,0.00,26.7,9.58,35.9,7.08,11.7,7.92,0.83,0.00,0.00,0.83,0.83,1.25,0.42,0.00,Matches
430,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,28,1989,25.9,1.74,1.16,0.93,0.69,0.12,0.39,1.24,31.3,0.85,16.7,4.59,27.5,6.29,8.03,2.36,1.58,0.23,0.00,1.35,0.85,2.59,0.93,0.00,Matches
431,Oliver Skipp\Oliver-Skipp,eng ENG,MFFW,Tottenham,17,2000,2.4,2.08,1.25,0.83,1.25,0.00,1.25,2.50,50.0,1.25,27.5,8.33,30.3,11.7,13.8,2.08,1.67,0.42,0.00,1.25,0.42,2.50,1.67,0.00,Matches
432,Callum Slattery\Callum-Slattery,eng ENG,MF,Southampton,19,1999,1.2,3.33,1.67,0.83,2.50,0.00,1.67,5.00,33.3,3.33,61.7,14.2,23.0,22.5,33.3,5.83,4.17,0.83,0.00,3.33,0.00,3.33,1.67,0.00,Matches
433,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,28,1989,23.6,1.23,0.64,0.85,0.34,0.04,0.25,0.64,40.0,0.38,7.37,2.29,31.0,4.66,2.54,0.17,2.25,1.23,0.00,1.02,0.93,2.16,5.97,0.04,Matches
434,Adam Smith\Adam-Smith,eng ENG,DF,Bournemouth,27,1991,23.0,2.13,1.22,1.04,0.78,0.30,0.52,1.43,36.4,0.91,19.3,4.96,25.7,10.9,5.70,2.70,2.43,0.30,0.00,2.13,0.91,3.04,2.91,0.04,Matches
435,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,26,1992,12.7,1.97,1.18,1.02,0.79,0.16,0.63,2.28,27.6,1.65,18.3,5.04,27.6,10.7,5.91,1.65,1.42,0.47,0.00,0.94,1.65,3.62,2.60,0.00,Matches
436,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Ham,30,1987,24.7,1.82,1.09,0.69,1.01,0.12,0.57,1.98,28.6,1.42,24.8,5.47,22.0,6.92,12.3,5.55,1.05,0.16,0.00,0.89,0.53,2.35,0.77,0.00,Matches
437,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,26,1991,16.6,1.69,1.02,1.02,0.48,0.18,0.54,1.45,37.5,0.90,17.9,3.25,18.2,10.5,5.78,1.63,2.17,0.42,0.00,1.75,1.02,2.71,2.47,0.06,Matches
438,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,FW,Huddersfield,21,1997,0.9,2.22,2.22,0.00,1.11,1.11,0.00,0.00,,0.00,13.3,5.56,41.7,3.33,6.67,3.33,3.33,0.00,0.00,3.33,0.00,2.22,0.00,0.00,Matches
439,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Bournemouth,20,1997,3.9,2.05,1.54,0.51,1.28,0.26,0.00,1.03,0.0,1.03,30.5,7.44,24.4,5.90,16.2,8.46,1.79,0.26,0.00,1.54,0.26,2.31,1.28,0.00,Matches
440,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,28,1990,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
441,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,22,1996,4.1,1.71,1.22,1.46,0.24,0.00,0.24,1.22,20.0,0.98,10.2,3.90,38.1,6.59,3.17,0.49,1.46,0.73,0.00,0.73,1.22,2.93,8.05,0.24,Matches
442,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,39,1979,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,Matches
443,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,28,1989,11.5,0.96,0.61,0.61,0.35,0.00,0.09,0.70,12.5,0.61,18.8,3.91,20.8,6.52,8.61,3.65,1.13,0.26,0.00,0.87,0.35,1.30,0.96,0.00,Matches
444,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,29,1989,27.6,2.75,1.92,1.30,1.30,0.14,0.80,2.83,28.2,2.03,20.3,5.00,24.7,8.99,10.3,1.01,1.45,0.43,0.00,1.01,1.01,3.77,2.14,0.04,Matches
445,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,24,1994,18.9,1.27,0.79,1.06,0.16,0.05,0.48,1.48,32.1,1.01,8.41,3.02,35.8,5.98,2.01,0.42,1.64,0.85,0.00,0.79,1.43,2.70,6.40,0.00,Matches
446,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,23,1994,30.8,0.94,0.55,0.26,0.49,0.19,0.29,0.65,45.0,0.36,15.4,4.38,28.4,2.63,6.85,5.94,1.17,0.03,0.00,1.14,0.68,1.62,0.19,0.00,Matches
447,John Stones\John-Stones,eng ENG,DF,Manchester City,24,1994,19.6,0.77,0.56,0.51,0.26,0.00,0.20,0.41,50.0,0.20,7.04,2.55,36.2,4.08,2.45,0.51,1.48,0.56,0.05,0.92,0.87,1.63,3.42,0.00,Matches
448,Daniel Sturridge\Daniel-Sturridge,eng ENG,FWMF,Liverpool,28,1989,5.7,0.53,0.35,0.18,0.18,0.18,0.18,0.53,33.3,0.35,12.5,3.51,28.2,1.23,5.44,5.79,0.18,0.00,0.00,0.18,0.00,0.53,0.18,0.00,Matches
449,Denis Suárez\Denis-Suarez,es ESP,FW,Arsenal,24,1994,0.8,1.25,1.25,0.00,1.25,0.00,0.00,0.00,,0.00,41.3,8.75,21.2,11.3,21.3,8.75,0.00,0.00,0.00,0.00,1.25,2.50,0.00,0.00,Matches
450,Isaac Success\Isaac-Success,ng NGA,FWMF,Watford,22,1996,11.7,1.79,1.45,0.43,0.77,0.60,0.17,0.34,50.0,0.17,16.0,4.36,27.3,2.31,7.61,6.07,0.85,0.00,0.00,0.85,0.26,2.05,0.77,0.00,Matches
451,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Newcastle Utd,29,1989,14.5,1.03,0.69,0.41,0.48,0.14,0.21,1.03,20.0,0.83,22.7,4.76,21.0,8.28,13.0,1.45,1.24,0.14,0.00,1.10,1.10,2.14,1.03,0.07,Matches
452,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,31,1986,16.0,0.81,0.50,0.31,0.38,0.13,0.06,0.75,8.3,0.69,21.1,4.44,21.0,7.88,10.9,2.38,1.81,0.44,0.00,1.38,0.38,1.19,1.94,0.00,Matches
453,Sam Surridge\Sam-Surridge,eng ENG,FWDF,Bournemouth,20,1998,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,70.0,10.0,14.3,0.00,50.0,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
454,Alexander Sørloth\Alexander-Sorloth,no NOR,FWMF,Crystal Palace,22,1995,2.1,0.48,0.48,0.00,0.00,0.48,0.00,0.95,0.0,0.95,17.1,5.24,30.6,0.95,7.62,8.57,0.95,0.48,0.00,0.48,0.00,0.48,1.43,0.00,Matches
